Page_ID,Page_name,Disclaimer,Amount_spent(INR),Number_of_ads_in_Library
2.74314E+14,मोदी संगे औरंगाबाद,Political Academy Private Limited,24146,25
2.7548E+14,Amarnath Patil,Aller Technologies,24142,36
3.86675E+14,Amar Pharmaceuticals,Amar Pharmaceuticals,24094,15
1.12504E+14,Ramesh Singh Kushwaha,Faltech services private limited,24092,87
2.8273E+14,Mann ਦੇ ਭਮੱਕੜ,Mann ਦੇ ਭਮੱਕੜ,24089,9
2.3107E+14,Warangal Peoples Voice,Telugu Truth,24078,27
1.05358E+14,Arjun Modhwadia,Arjun Modhwadia,24071,47
7.37842E+14,Sudershan Gautam,Sudershan Gautam,24059,4
1.57117E+15,Ramakant Bhargava,Ramakant Bhargava,24022,49
2.37958E+14,Bangriposi Maage Sanjali Murmu,odishakhobor,24016,67
2.09327E+14,K C Palanisamy,K C Palanisamy,24015,22
1.04924E+14,Fathullah Mohammad office,Fathullah Mohammad office,23990,118
7.89342E+14,Vikram Kadian Beri,Vikram Kadian Beri,23975,62
1.28788E+14,Bijepur Maage Sanat Kumar Gartia,Dainika Barta,23975,56
3.83825E+14,Pardeep Gill,Pardeep Gill,23970,199
2.53045E+14,Rajanagar Maage Lalit Behera,odiatazakhabar,23953,67
4.21822E+14,Shruti Choudhry,Shruti Choudhry,23928,28
1.56214E+15,Ankur Desai,Ankur Desai,23907,39
4.44001E+14,Dr. Ajay Dharam Singh,Dr. Ajay Dharam Singh,23901,92
1.76141E+15,Rajesh Vitekar,Rajesh Vitekar,23900,3
1.47776E+15,Mahantesh Kavatagimath,RIGHT media tech,23898,39
4.36153E+14,Pawan Kumar Bansal,Pawan Kumar Bansal,23894,49
5.77464E+14,Kirtivardhan Singh,Kirtivardhan Singh,23877,17
1.70843E+15,Bacchu Kadu,Bacchu Kadu,23876,9
7.94871E+14,Krupal Balaji Tumane,Krupal Balaji Tumane,23852,40
1.04867E+14,Advocate Mohammad Saleem Paray.,Advocate Mohammad Saleem Paray.,23852,50
1.68552E+14,Shreyas M Patel,Shreyas M Patel,23835,44
1.04741E+14,Mohammad Sarwar Malik,Mohammad Sarwar Malik,23805,131
1.22098E+17,Dhaval Joshi,Dhaval Joshi,23765,19
4.183E+14,Mahesh sharma jaipur,Mahesh sharma jaipur,23762,56
3.01058E+14,Kunwar Brijesh Singh,Kunwar Brijesh Singh,23728,31
4.18138E+14,Sher Singh Ghubaya,Sher Singh Ghubaya,23721,133
2.91212E+14,Aska Maage Saroj Kumar Padhi,jagatimes.com,23708,51
2.7865E+14,News Rural,News Rural,23705,8
1.38576E+15,Siddhartha Umesh Agarwal,Advarta Digital Media,23682,53
1.05268E+14,Telugu Desam Party: Kaikalur,Telugu Desam Party,23681,13
2.70834E+14,Sujit Balabantaray,Reach Digitally,23669,19
2.5532E+14,JanaSena Polavaram,Meta Regulatory Consulting,23665,10
2.44386E+14,Humar Unnao,Humar Unnao,23643,14
2.0353E+14,Sharda Rathore,Sharda Rathore,23626,40
2.59933E+14,Punha Khasadar Sanjay Dada,Probitechsoft,23596,89
2.62266E+14,ਸੁਜਾਨਪੁਰ ਦਾ ਬੱਬੂ,Ghost Media,23587,1
1.05812E+14,Rotary Bangalore Midtown Gen Next,Rotary Bangalore Midtown Gen Next,23573,9
1.16384E+14,Antardhwani - The Inner Voice,Antardhwani,23565,6
2.95617E+14,Dharmasala Maguchi Smruti Rekha Pahi,odiatazakhabar,23551,62
1.02468E+14,राजस्थान का लाल : किरोड़ीलाल,राजस्थान का लाल : किरोड़ीलाल,23497,8
1.11191E+14,Telugu Desam Party: Srungavarapukota,Telugu Desam Party: Srungavarapukota,23486,14
9.05185E+14,Parminder Singh Dhindsa,Parminder Singh Dhindsa,23483,8
1.01505E+14,KripaShankar Singh,KripaShankar Singh,23441,32
1.0146E+14,World Council for Women Rights - WCWR,World Council for Women Rights,23406,4
1.09353E+14,Prakash Chandra Behera,FASTTEND DIGITAL,23403,109
2.11582E+14,Bode Prasad,Bode Prasad,23400,58
1.04079E+14,Kagitha Krishna Prasad,Kagitha Krishna Prasad,23400,40
1.07331E+14,Suresh Korade,Suresh Korade,23397,13
1.46177E+14,Indian National Congress - Punjab,Indian National Congress,23376,12
4.4125E+14,Baba Siddique,Baba Siddique,23366,10
1.01282E+14,Jana Nayaka Sudhakar,Jana Nayaka Sudhakar,23366,10
6.27837E+14,NK Premachandran,NK Premachandran,23364,46
1.98844E+14,Lucknow ke Naath - Rajnath,HHN SERVICES PRIVATE LIMITED,23341,37
2.92717E+14,Kushagra Gaur Krishnatrey,KUSHAGRA GAUR,23301,3
1.04147E+14,Col. Rajyavardhan Rathore Fan Club,Col. Rajyavardhan Rathore Fan Club,23285,156
1.70489E+14,Future Forward India,BLeap,23282,16
3.43124E+14,Bhagwat Saran Gangwar,Bhagwat Saran Gangwar,23279,199
2.19314E+14,Rajgarh Loksabha,Rajgarh Loksabha,23258,79
1.0916E+14,Mahesh Chand Srivastava,Mahesh Chand Srivastava,23255,59
1.03399E+14,Supreme Splendor,These ads ran without a disclaimer,23240,3
1.07078E+14,"Cpi-ML Liberation, Bhojpur","Cpi-ML Liberation, Bhojpur",23226,17
2.47335E+14,Abhay Singh Chautala,Abhay Singh Chautala,23220,15
2.46033E+14,JP Hegde - ಅಭಿವೃದ್ಧಿಯ ರಾಜಕಾರಣಿ,JP hegde,23214,64
2.42839E+14,Paradeep Maguchi Sampad Kumar Swain,odiatazakhabar,23202,71
1.0666E+15,Devandra Pratap Singh Tomer,Devandra Pratap Singh Tomer,23195,35
5.6676E+14,Ravindra Kushwaha,Ravindra Kushwaha,23194,55
1.22764E+14,Rao Rajendra Singh Shahpura,Rao Rajendra Singh Shahpura,23190,61
2.87162E+14,भाजपा जळगाव लोकसभा,Hashtag Goodwill,23187,79
3.10606E+14,Vinod anna Sena,Digital Connect,23183,91
4.59628E+14,Praveen Patel,Election Management and Image Building,23148,121
1.16714E+14,Telugu Desam Party: Visakhapatnam West,Telugu Desam Party: Visakhapatnam West,23144,14
1.04734E+14,Kanhoji Dayanand Jedhe,Kanhoji Dayanand Jedhe,23140,45
1.57319E+14,लोकनेते देवेंद्र फडणवीस,लोकनेते देवेंद्र फडणवीस,23136,4
1.01895E+14,Vikas Hi-tech Nursery,Vikas Hi-tech Nursery,23132,22
1.03837E+14,Telugu Desam Party: Jaggayyapeta,Telugu Desam Party,23091,14
2.02527E+15,Thokala Srinivas Reddy,Thokala Srinivas Reddy,23080,11
1.25795E+14,Talsara Maage Bhabani Shankar Bhoi,Dainika Barta,23070,56
1.01893E+14,City News - Nidhi Sharma,Click2Public Technologies OPC Pvt. Ltd.,23067,44
6.09131E+14,Mohammed Feroz Khan,Mohammed Feroz Khan,23045,7
1.06362E+14,Telugu Desam Party: Anaparthy,Telugu Desam Party: Anaparthy,23040,14
1.07083E+14,Telugu Desam Party: Visakhapatnam North,Telugu Desam Party: Visakhapatnam North,22931,14
1.07115E+14,Neelam Abhay Mishra,Neelam Abhay Mishra,22928,144
9.97126E+14,SVSN Varma,SVSN Varma,22906,93
1.61529E+15,Ram Kripal Yadav,Praveen Pratap Singh,22864,167
1.10766E+15,Badarinath Gella - Breathing Coach,These ads ran without a disclaimer,22828,3
1.41969E+14,B. Veerabhadra Goud,B. Veerabhadra Goud,22821,20
2.72816E+14,Mahanga Maage Sumant Kumar Ghadei,odiatazakhabar,22802,60
1.05724E+14,Er. Tejpal Yadav,Er. Tejpal Yadav,22801,4
4.36114E+14,Vizag Public Talk,Vizag Public Talk,22776,34
1.45467E+15,Dr. Sambit Patra,Dr. Sambit Patra,22751,85
1.14926E+14,Telugu Desam Party: Visakhapatnam South,Telugu Desam Party: Visakhapatnam South,22735,14
3.23016E+14,Morada Maguchi Krushna Chandra Mohapatra,odiatazakhabar,22732,62
2.75149E+14,Alle Prabhavathi,Shashank,22711,16
1.00302E+14,Telugu Desam Party: Bheemili,Telugu Desam Party: Bheemili,22703,14
3.42406E+14,Sachin Kundu,Sachin Kundu,22681,140
1.17762E+14,Sunny Hazari,Sunny Hazari,22666,51
2.60298E+14,Dr sudheer kumar BRS,MadhavaDigital,22653,58
1.11332E+14,Telugu Desam Party: Visakhapatnam East,Telugu Desam Party: Visakhapatnam East,22623,14
2.58799E+14,Modi Fever Forever,Modi Fever Forever,22622,23
2.90332E+14,सिरसा शेर अशोक तंवर,Digital Pitch,22612,15
1.04333E+14,Action India Live,Action India Live,22612,33
4.23925E+14,Shankar Lalwani,Shankar Lalwani,22568,142
1.25314E+14,Bhubaneswar Central Maage Jagannath Pradhan,Bhubaneswar Central Maage Jagannath Pradhan,22556,43
1.16498E+14,तेजो धोलियो जाट नागौर,तेजो धोलियो जाट नागौर,22509,72
1.11861E+14,Prateek Kalia,Prateek Kalia,22492,71
1.48644E+14,BJP Manipur,Bharatiya Janata Party,22476,51
5.26042E+14,Dnyanraj Chougule - ज्ञानराज चौगुले,Dnyanraj Chougule - ज्ञानराज चौगुले,22473,20
1.0155E+14,Rajinder Singh,Rajinder Singh,22455,26
2.14426E+14,Anil Kumar Raipur,Anil Kumar Raipur,22438,7
1.06483E+14,Sudarshan Haripal,Sudarshan Haripal,22420,33
3.20516E+14,संजीवनी पीड़ित संघ,Mr. Rajpurohit Communications,22404,62
2.31331E+14,Punjab Congress Gurdaspur,Punjab Congress Gurdaspur,22388,107
4.56657E+14,Tank Ram Verma,Tank Ram Verma,22386,10
3.05761E+14,YVR Sainyam,SS digi promotions,22374,5
2.30911E+14,Punjab Congress Hoshiarpur,Punjab Congress Hoshiarpur,22369,106
2.34028E+14,Punjab Congress Faridkot,Punjab Congress Faridkot,22366,108
1.11786E+14,openprisonvoices,openprisonvoices,22361,8
1.38563E+14,Dr S Shyam Sagar,Cryptographic Solutions,22331,6
2.34244E+14,Rairangpur Maage Jalen Naik,odiatazakhabar,22330,59
8.22979E+14,"K.K.Sakthivel BE, MBA","K.K.Sakthivel BE, MBA",22282,15
2.62471E+14,Punjab Congress khadur Sahib,Punjab Congress khadur Sahib,22278,110
2.34254E+14,Khatara Sarkar,Khatara Sarkar,22274,50
1.22117E+17,Prasad Daggupati,Prasad Daggubati,22269,16
1.06129E+14,Mukka Rupananda Reddy,Mukka Rupananda Reddy,22249,17
2.02007E+14,Sidharth Dash,Sidharth Dash,22243,20
1.03213E+14,Rahul Narwekar - राहुल नार्वेकर,Rahul Narwekar - राहुल नार्वेकर,22226,4
2.08443E+15,Kamlesh Dhanda,Kamlesh Dhanda,22225,78
2.78391E+14,NamoGoa,NamoGoa,22209,40
1.65421E+14,Anjali Gaikwad,Anjali Gaikwad,22205,9
8.59666E+14,RANJAN GUPTA,Rashtravadi Bharat Party,22193,14
2.91947E+14,Jantecha Khasadar Sanjay Dada,Probitech Solution,22189,79
1.06616E+14,Hindustan,These ads ran without a disclaimer,22178,4
1.03872E+14,समदं ओक्के मध्ये आहे,Panini Technolabs,22156,39
2.68534E+14,Tamil Maanila Congress - Vandavasi,I Can Web Tech,22155,43
1.19363E+14,Gagan The Deserving India,Gagan The Deserving India,22147,117
1.09098E+14,Ravindra Meena,Ravindra Meena,22141,5
2.0351E+14,Aaji,Aaji,22128,77
1.481E+14,Kantabanji Maage Laxman Bag,Dainika Barta,22099,57
2.63384E+14,Pon Radhakrishnan,Aadhan Promoters,22086,26
2.69719E+14,Patna Maage Akhil Chandra Naik,odishakhobor,22083,40
3.625E+14,Dr. Ashutosh Verma,Dr. Ashutosh Verma,22082,35
2.83395E+14,Padampur Maage Gobardhan Bhoi,Dainika Barta,22073,52
1.83873E+14,Phuri Sherpa,Phuri Sherpa,22062,26
1.96355E+14,Punjab Congress Bathinda,Punjab Congress Bathinda,22024,103
2.07007E+14,Ajay Mahajan,Ajay Mahajan,22011,37
2.8969E+14,Ashok Mahto,Sanity Softwares,22008,2
1.0572E+14,Gujjula Premender Reddy,Gujjula Premender Reddy,21994,8
1.14164E+14,Bhakchonhar,Real Social,21993,12
7.15622E+14,Robin Brar Bhagsar,Robin Brar Bhagsar,21992,25
2.89871E+14,पूर्वी दिल्ली की पुकार मोदी सरकार,App,21988,42
2.49612E+14,Chief Electoral Officer Telangana,Chief Electoral Officer Telangana,21982,5
1.05149E+15,Siddhesh Ramdas Kadam,Siddhesh Ramdas Kadam,21977,10
2.62223E+14,Ghanakanta Chutia,Ghanakanta Chutia,21975,12
3.06827E+14,Saraskana Maage Bhadav Hansdah,odiatazakhabar,21971,68
1.0261E+14,Telugu Desam Party: Pedakurapadu,Telugu Desam Party,21948,14
1.0644E+14,Sana Sathish Babu,Sana Sathish Babu,21939,85
1.00728E+14,Swara,Swara,21921,21
3.12552E+14,PVR Yuvadhalam,Celebdigital,21873,88
2.49653E+14,Punjab Congress Ferozpur,Punjab Congress Ferozpur,21860,111
1.09424E+14,The Leo News,The Leo News,21838,22
6.1328E+14,Jai Aahuja,Jai Aahuja,21829,84
3.60001E+14,Mekathoti Sucharitha,Mekathoti Sucharitha,21826,60
2.53423E+14,I Support Paras Nath Rai,sigma heroes enterprises,21825,143
1.27933E+14,Adoor Prakash,Adoor Prakash,21824,14
1.48152E+15,Raosaheb Patil Danve,Raosaheb Patil Danve,21809,14
1.10332E+14,Ritam Hindi,Ritam Hindi,21800,109
1.16146E+14,Janasena Uday For Kakinada Parliament,Janasena Uday For Kakinada Parliament,21799,137
2.4154E+14,Karanjia Maguchi Padmacharan Haibru,Jaga Times,21784,36
1.08302E+14,Friendly Footprints LLP,Friendly Footprints LLP,21768,39
1.72279E+14,Rajput Jodhpur,Rajput Jodhpur,21751,23
1.74867E+15,Umakant Sharma MLA,Umakant Sharma MLA,21744,55
1.0372E+14,Shri hari finance,Shri hari finance,21738,5
2.53922E+14,Raj Hemant Tapkir,EES WEB,21712,49
1.06178E+14,Aditya Kumar Paswan,Aditya Kumar Paswan,21707,75
2.88542E+14,Khalikote Maage Purna Chandra Sethi,Dainika Barta,21688,46
1.00851E+14,Avishek Anand Jha,Wordsmith Creations,21661,23
1.09507E+14,Telugu Desam Party: Ponnur,Telugu Desam Party,21612,14
1.8511E+15,True Hope Foundation,These ads ran without a disclaimer,21605,16
1.1563E+14,Kasani Die Hard Fans,Kasani Die Hard Fans,21587,46
2.93835E+14,Sukinda Maguchi Pradeep Balasamanta,odishakhobor,21581,57
2.67844E+14,kaliyammal election campaign,நாம் தமிழர் கட்சி,21576,56
2.82891E+14,Samsung Electronics,These ads ran without a disclaimer,21571,1
1.04116E+14,India Intentions,India Intentions,21563,46
2.14538E+14,Focus Haryana,NBI Digital,21546,9
2.34404E+14,Sanjay.DinaPatil Fanpage,Good Old Deligh LLP,21530,53
3.03649E+14,Subasini Sahoo,Webcircum,21516,38
1.69159E+14,Suhas Naik,KENFOLIOS MEDIA PRIVATE LIMITED,21511,16
1.27865E+14,RIGHT INDIA,RIGHT INDIA MOVEMENT PARTY,21509,9
2.86892E+14,मेवाड़ कांठल का उदय,DSGlobal,21505,70
1.33293E+14,Bargarh Maage Ashwini Kumar Sarangi,Dainika Barta,21501,46
2.72915E+14,Manjunath K,Sharva Creative Communications,21485,47
2.19674E+14,DDNewsLive,DDNewsLive,21484,4
1.10677E+14,The Punjab First,The Narrative Builders,21477,58
1.02182E+14,कोसली संवाद,कोसली संवाद,21460,80
2.35765E+14,Kuldeep Singh Bainsla,yuvau digital,21459,16
1.33955E+14,Brajarajnagar Maage Suresh Pujari,Dainika Barta,21436,51
1.06411E+14,CPIM Idukki DC,CPIM Idukki DC,21434,86
1.12471E+14,Telugu Desam Party: Vemuru,Telugu Desam Party,21417,15
2.57899E+14,Santosh Ambhulge,EES WEB,21368,41
2.41077E+14,Brahmagiri Maguchi Upasana Mohapatra,odishapragati,21360,35
3.02292E+14,Chhendipada Maguchi Agasti Behera,odishapragati,21346,37
3.1771E+14,Purna Chandra Mahapatra,Digital Deta,21314,59
1.54546E+14,Patnagarh Maage Kanak Vardhan Singh Deo,Dainika Barta,21303,56
2.83019E+14,Bhanjanagar Maage Pradyumna Kumar Nayak,Dainika Barta,21281,54
1.01586E+14,जागो मीरजापुर जागो,जागो मीरजापुर जागो,21277,6
9.33459E+14,ਪ੍ਰੋ ਪ੍ਰੇਮ ਸਿੰਘ ਚੰਦੂਮਾਜਰਾ,Punjab Politix,21273,13
1.04548E+15,Hirabhai Jotva,Hirabhai Jotva,21260,6
1.14376E+14,Padmaraj Ramaiah Brigade,Padmaraj Ramaiah Brigade,21247,88
2.10947E+15,PM Sai Prasad,adv-tech,21233,14
1.38138E+14,Kavya Krishna Reddy,Kavya Krishna Reddy,21217,7
1.51145E+14,Jaipalreddymbjp,Jaipalreddymbjp,21193,7
6.00896E+14,Arappor - அறப்போர் இயக்கம்,Arappor Iyakkam,21186,5
2.63019E+14,Athamallik Maage Sanjeeb Sahoo,Dainika Barta,21184,38
1.00165E+14,Krishnendu Mukherjee,Krishnendu Mukherjee,21163,7
1.13334E+14,Malwa Congress Party,Malwa Congress Party,21153,9
1.77413E+15,Indian Team Fans,Adv Tech,21145,24
1.04051E+14,Dharmendra Bhardwaj,Dharmendra Bhardwaj,21144,48
2.99189E+14,Nilgiri Maguchi Santosh Khatua,odishakhobor,21139,52
1.00585E+14,Anagani Satya Prasad,Anagani Satya Prasad,21124,89
1.03721E+14,Personal Loan,Personal Loan,21103,52
6.60476E+14,Gaurav Pandhi,Gaurav Pandhi,21067,10
1.34231E+14,Biramitrapur Maage Shankar Oram,Dainika Barta,21052,50
1.11401E+14,Telugu Desam Party: Mandapeta,Telugu Desam Party,21033,14
1.08087E+14,ఈటల యువ సైన్యం,ఈటల యువ సైన్యం,20992,43
1.11708E+14,Sudhir Vitthal Mungase,Sudhir Vitthal Mungase,20987,20
6.38233E+14,Sanjay Koradia,Techigem Media Agency,20984,5
2.9077E+14,Keonjhar Maguchi Mohan Charan Majhi,odiasamacharhub,20984,38
1.09734E+14,Mithilesh Pathak,Mithilesh Pathak,20978,82
2.72512E+14,Ghazipur Samachaar,sigma heroes enterprises,20974,67
2.57685E+14,Kabisuryanagar Maage Pratap Chandra Nayak,Dainika Barta,20967,52
1.04269E+15,Dr. R. Mahendran,Dr. R. Mahendran,20959,4
5.71418E+14,करनाल की जनता,करनाल की जनता,20956,101
1.34411E+14,Lalita naik BJD,Lalita naik BJD,20932,14
3.70602E+14,Vasundhara Hospital,Vasundhara Hospital,20925,29
1.65896E+14,पटेल जागरण मंच,पटेल जागरण मंच,20921,4
1.0718E+14,चौधरी राम शिरोमणि वर्मा,SPTM Media,20901,117
6.4289E+14,BJP Sambalpur,Red Lemon,20887,6
1.50452E+15,Shanjit RajKumar,Shanjit RajKumar,20857,13
1.03835E+14,A47 Merch,A47 Merch,20827,4
1.7538E+15,We Support Yogi Adityanath,Adv Tech,20826,33
2.42606E+14,तरलोचन संग करनाल,तरलोचन संग करनाल,20807,31
1.08383E+14,Voice Of Porbandar,Voice Of Porbandar,20794,31
1.06957E+14,Telugu Desam Party: Guntur East,Telugu Desam Party,20777,5
7.32752E+14,Surendra Prasad Yadav,Surendra Prasad Yadav,20767,9
1.10132E+14,Polstrat,Polstrat Communication,20755,31
2.51222E+14,Karur Loan,These ads ran without a disclaimer,20744,2
3.18915E+14,Banki Maage Tusharkant Chakrabarti,Kosal Patrika,20742,35
1.98231E+14,ABP Ananda,ABP Ananda,20739,3
1.07324E+14,A Harsha Vardhana Reddy,A Harsha Vardhana Reddy,20735,44
1.0865E+14,Ghanta Padma Sri Prasad -ZP Chairperson,Ghanta Padma Sri Prasad -ZP Chairperson,20727,23
1.00949E+14,अल्हड़ अवधी,अल्हड़ अवधी,20718,5
2.42169E+14,A.R. Hosiery,A.R. Hosiery,20716,1
4.98057E+14,Prof Sampat Singh,Prof Sampat Singh,20699,102
1.00495E+14,Putha Chaithanya Reddy,Putha Chaithanya Reddy,20687,63
1.79873E+14,Vinod Bhati,Deepnap Softech,20665,134
9.7319E+14,Thakur Jaivir Singh,Thakur Jaivir Singh,20646,4
1.09917E+14,AMIT KUMAR SINGH,AMIT KUMAR SINGH,20605,9
1.13533E+14,Bharat K Gupta,Bharat K Gupta,20604,34
1.04526E+14,Shakti Mahila Team Dharamshala,Shakti Mahila Team Dharamshala,20582,43
2.17267E+14,Mukesh M,Mukesh M,20568,100
1.0757E+14,ம.க.ஸ்டாலின்,Firstpicxl,20555,4
1.02119E+14,"Dr. Arvind Sharma - MP,Rohtak Lok Sabha Fan Club","Dr. Arvind Sharma - MP,Rohtak Lok Sabha Fan Club",20544,17
1.69416E+14,Sambit Tripathy,Sambit Tripathy,20505,37
2.8458E+14,Adusumalli Kishore babu,3zen consulting pvt ltd,20500,25
2.24348E+14,Punjab Congress Sangrur,Punjab Congress Sangrur,20488,114
2.87192E+14,Rakesh Kalia,Rakesh Kalia,20484,135
2.42205E+14,ഇവിടെ രാഷ്ട്രീയം പറയാം,bbp india,20461,35
1.3603E+14,Indian National Congress Kolar District,Indian National Congress Kolar District,20444,17
6.61813E+14,Arya Suresh Malik,Arya Suresh Malik,20437,119
3.27017E+14,Mana MLA - Mana Kotesh,WEBOES,20433,48
1.02791E+14,Pralhad Joshi for 2024,Uttamdeals,20418,11
2.9091E+14,Talcher Taala re Kalandi Charan Samal,odiasamacharhub,20411,34
1.91016E+15,ಗೋವಿಂದ ಕಾರಜೋಳ ಅಭಿಮಾನಿ ಬಳಗ,ಗೋವಿಂದ ಕಾರಜೋಳ ಅಭಿಮಾನಿ ಬಳಗ,20400,22
3.00419E+14,Mangesh Chavan - मंगेश चव्हाण,Mangesh Chavan - मंगेश चव्हाण,20399,14
3.09951E+14,Baddukonda fans,Cyber Space Digital,20375,27
1.00367E+14,Sada MP Bhai Amritpal Singh 2024,Sada MP Bhai Amritpal Singh 2024,20368,79
2.37098E+14,Indian National Congress  Uttarakhand,Promotion Paradise Pvt Ltd,20364,13
2.69055E+14,छिन्दवाड़ा का भरोसा कमलनाथ,Chhindwara Ka Bharosa Kamalnath,20356,13
1.08834E+15,Adv. CA. Arun Kumar,Adv. CA. Arun Kumar,20354,14
1.00654E+14,vasanth.vassu_,vasanth.vassu_,20341,12
2.40575E+14,Punjab Congress Amritsar,Punjab Congress Amritsar,20338,113
1.11121E+14,BEB88 Win,These ads ran without a disclaimer,20330,20
1.06361E+14,Daulat Singh Faujdar Nadbai,MediaTechTemple,20315,30
1.64357E+14,Manakosam Mana Viswanna,ReachOut Digital,20299,65
3.10818E+14,aaplasanjaybhau16,Good Old Delight LLP,20294,51
2.73169E+14,Phulbani Maage Uma Charan Mallick,Dainika Barta,20284,55
2.45976E+14,Kurugondla Lakshmi Sai Priya,STC,20272,12
1.06951E+14,Traffic Police Jaipur,Brand Balance,20262,180
3.89557E+14,Arvind Menon,Arvind Menon,20201,28
3.03246E+14,IBC24 News,IBC24 News,20196,1
1.14807E+14,Telugu Desam Party: Kodumur,Telugu Desam Party,20182,14
1.6723E+14,Nadeem Javed,Nadeem Javed,20175,87
2.79524E+14,Loknetyacha varasdar sanjaydada,Probitech Solution,20171,82
2.11591E+14,Shripal Singh Rana,Digi Speax,20169,6
1.48498E+14,Lambodar Nial,Lambodar Nial,20153,3
3.02552E+14,अयोध्या सेवक - लल्लू सिंह,PoliTricks,20146,24
1.04459E+14,Challa Ramachandra Reddy,Manapost,20139,37
3.29671E+14,SURAMA PADHY,SURAMA PADHY,20120,14
1.25285E+14,Subhash Dhote,Subhash Dhote,20101,2
1.00789E+14,Anil Gawande,Anil Gawande,20099,4
2.20763E+14,Upkar Singh Sandhu,Upkar Singh Sandhu,20099,13
1.11447E+14,Youth Of Dharamshala,Youth Of Dharamshala,20097,44
2.05008E+14,Machender Gurrapu,Machender Gurrapu,20087,14
1.27733E+14,Swami Rajendra Dev,Swami Rajendra Dev,20083,11
2.97019E+14,Deogarh Maage Subash Chandra Panigrahi,Dainika Barta,20058,40
1.01992E+14,Telugu Desam Party: Kanigiri,Telugu Desam Party: Kanigiri,20026,14
2.26717E+14,Vinay Kumar Sorake,Vinay Kumar Sorake,20025,144
2.20654E+14,CPIM West Bengal,CPIM West Bengal,20017,42
